PISSTAKES	40	plural of pisstake
PLICAE	19	plural of plica
PRECANCEROUS	30	of or relating to a growth that is not malignant but is likely to become so if not treated
PROSPECTUSES	40	plural of prospectus
PROSTITUTE	1	sell one's body; exchange sex for money
PROSTITUTED	1	simple past and past participle of prostitute
PROSTITUTES	1	plural of prostitute
PROSTITUTING	1	present participle and gerund of prostitute
PROSTITUTION	1	offering sexual intercourse for pay
PUKE	30	eject the contents of the stomach through the mouth
PUKED	30	simple past and past participle of puke
PUKING	35	the reflex act of ejecting the contents of the stomach through the mouth
RAPED	0	having been robbed and destroyed by force and violence
RAPES	0	plural of rape
RAPESEED	40	seed of rape plants; source of an edible oil
RAPING	0	present participle and gerund of rape
RAPIST	0	someone who forces another to have sexual intercourse
RAPISTS	0	plural of rapist
REWAREWA	15	slender elegant tree of New Zealand having racemes of red flowers and yielding valuable mottled red timber
RORT	40	A scam or fraud, especially involving the misappropriation of public money or resources.
RORTS	40	plural of rort
ROUNDEL	35	(heraldry) a charge in the shape of a filled circle
ROUNDELS	35	plural of roundel
SADDHU	20	(Hinduism) an ascetic holy man
SASHIMIS	40	plural of sashimi
SCENARISTS	40	plural of scenarist
SCHEMATISING	40	present participle and gerund of schematise
SELVEDGES	42	plural of selvedge
SEPULTURE	20	a chamber that is used as a grave
SHEBEEN	37	unlicensed drinking establishment
SHEBEENS	37	plural of shebeen
SHONKY	40	Of poor or dubious quality, shoddy, unreliable; deviously dishonest, fraudulent.
SLUTS	30	plural of slut
SOCAGE	30	land tenure by agricultural service or payment of rent; not burdened with military service
TAKA	25	the basic unit of money in Bangladesh; equal to 100 paisa
TELECON	41	Clipping of teleconference.
THERMIONICVALVE	30	electronic device consisting of a system of electrodes arranged in an evacuated glass or metal envelope
THERMIONICS	40	the branch of electronics dealing with thermionic phenomena (especially thermionic vacuum tubes)
TRANNIES	0	plural of tranny
TRANSUDE	20	release (a liquid) in drops or small quantities
TUPI	35	the language spoken by the Tupi of Brazil and Paraguay
VAGINALLY	30	Via the vagina, as (usually, more specifically) by the vaginal route of administration.
VOMITING	30	the reflex act of ejecting the contents of the stomach through the mouth
VOMITS	30	plural of vomit
WHINGE	40	To whine; to complain, especially in an annoying or persistent manner.
WHINGED	40	simple past and past participle of whing
WHINGER	40	One who whinges.
WHINGERS	40	plural of whinger
WHINGES	40	plural of whinge
WHINGING	40	present participle and gerund of whing
WHORES	5	plural of whore
WILDCATTER	40	an oilman who drills exploratory wells in territory not known to be an oil field
WINIER	40	comparative form of winy: more winy
WOOMERA	30	A traditional spearthrower, consisting of a stick with a hooked end, used by First Nations Australians.
ZIZZ	30	a nap
ABEND	20	The abnormal termination of a program.
ABUBBLE	37	In a state of excitement, agitated activity, or motion.
ACOG	20	Acronym of American College of Obstetricians and Gynecologists.
AEAEA	25	The mythical island said to be the home of the sorceress Circe.
AFARS	5	plural of Afar
AGENA	2	Synonym of Hadar (“the star Beta Centauri”).
AGIOS	10	plural of agio
AIRDATES	40	plural of airdate
AIRTIMES	40	plural of airtime
AITS	30	plural of ait
AKENE	20	Alternative spelling of achene.
ALBEES	25	plural of Albee
ALONELY	20	Exclusive; sole; only.
AMICE	36	A hood, or cape with a hood, made of or lined with grey fur, formerly worn by the clergy.
AMICES	35	plural of amice
ANDYS	10	plural of Andy
ANSONIA	40	A community in the municipality of Huron Shores, Algoma District, Ontario, Canada.
APRILS	40	plural of April
ARAD	10	A nomadic herder.
ARRAN	35	Ellipsis of Isle of Arran, Scotland.
ARTELS	40	plural of artel
ARTIS	35	plural of arti
ASES	35	plural of as
ASOAK	25	soaking
ATHENE	40	a genus of Strigidae containing the spotted owlet, little owl, forest owlet, and burrowing owl (Athene)
ATUS	30	plural of ATU
AWAG	40	Wagging.
BCCI	20	Initialism of Board of Control for Cricket in India.
BEIT	40	A surname.
BIGS	39	plural of BIG
BOOBOISIE	35	class consisting of all those who are considered boobs
BOURG	20	Obsolete form of burgh.
BRENTS	29	plural of brent
BRETTS	28	plural of brett
BURLAPS	20	plural of burlap
CAHOOT	25	collusion
CATV	35	Initialism of cable television.
CEDI	30	the basic unit of money in Ghana
CERVINE	40	relating to or resembling deer
CHEMIC	30	relating to or used in chemistry
CHIPPEWA	0	the Algonquian language spoken by the Ojibwa
CHOATE	40	Complete, fully formed.
CITS	40	plural of cit
CLXV	38	being five more than one hundred sixty
CLXXV	38	being five more than one hundred seventy
COCKBRAINED	40	Foolish; lacking in common sense and good judgement.
COCKSCOMB	40	the fleshy red crest on the head of the domestic fowl and other gallinaceous birds
COPAL	35	a brittle aromatic resin used in varnishes
CRAPEHANGER	40	A pessimist or doomsayer.
CROUSE	39	United States playwright (1893-1966)
DADOS	35	plural of dado
DAWSONS	40	plural of Dawson
DEMONESS	40	A female demon.
DIST	30	Abbreviation of distribution.
DRAGOMAN	42	An interpreter, especially for the Arabic and Turkish languages.
DRIN	15	The longest river in Albania, flowing about 190 km across the north of the country from the confluence of the rivers Black Drin and White Drin near Kukës, west through the Fierza Reservoir then south through Lake Koman to the town of Vau i Dejës; it then splits into the Large Drin which flows into the river Buna at the Rozafa Castle near Shkodër and the Small Drin which flows into the Gulf of Drin southwest of Lezhë.
DUMDUMBULLET	44	a soft-nosed small-arms bullet that expands when it hits a target and causes a gaping wound
EDDO	25	edible starchy tuberous root of taro plants
EDIN	15	University of Edinburgh, used especially following post-nominal letters indicating status as a graduate.
EENT	35	Initialism of eyes, ears, nose and throat.
EHLERS	35	plural of Ehler
ELEMS	30	plural of Elem
ENKE	30	A surname.
ESTHONIA	10	a republic in northeastern Europe on the Baltic Sea, with capital Tallinn
ETAH	35	A city and district of Aligarh division, Uttar Pradesh, India.
ETAMINE	36	a soft cotton or worsted fabric with an open mesh; used for curtains or clothing etc.
ETHNOS	30	people of the same race or nationality who share a distinctive culture
EVOE	15	Alternative form of euoi (“Bacchic cry”).
EXPELLEE	40	One who is expelled.
EYRAS	35	plural of eyra
FANNIEFARMER	40	an expert on cooking whose cookbook has undergone many editions (1857-1915)
FIBRO	40	Fibro-cement; a building material consisting of asbestos fibres and cement pressed into sheets.
FONTANA	40	A surname from the Romance languages.
FRISCH	42	Austrian zoologist noted for his studies of honeybees (1886-1982)
GAINER	40	a person who gains (gains an advantage or gains profits)
GAINERS	40	plural of gainer
GARDA	40	Alternative letter-case form of Garda.
GARYS	10	plural of Gary
GORHAM	40	A surname.
GOVS	40	plural of gov
GOVTS	20	plural of govt
GRECIZE	40	To render Grecian, or cause (a word or phrase in another language) to take a Greek form; to Grecianize; to Hellenize.
GSTAAD	20	A town and ski resort in Bern canton, Switzerland.
HAGGE	40	A surname.
HANSE	40	A merchant guild, particularly the Fellowship of London Merchants (the "Old Hanse") given a monopoly on London's foreign trade by the Normans or its successor, the Company of Merchant Adventurers (the "New Hanse"), incorporated in 1497 and chartered under Henry VII and Elizabeth I.
HBAR	10	Alternative form of h bar.
HELLS	40	plural of hell
HEMPS	5	plural of hemp
HENRYS	10	plural of henry
HEYERDAHL	40	Norwegian anthropologist noted for his studies of cultural diffusion (1914-2002)
HISN	20	His.
IDOLA	25	plural of idolon
INCOG	30	Incognito.
INDIANAGENT	5	a representative of the federal government to American Indian tribes (especially on Indian reservations)
IOOF	35	Initialism of Independent Order of Odd Fellows.
ISLAMITE	40	A Muslim.
JAPANESEROSE	30	vigorously growing rose having clusters of numerous small flowers; used for hedges and as grafting stock
JAPANS	30	third-person singular simple present indicative of japan
JAPANWAX	30	a yellow wax obtained from sumac berries; used in polishes
JOLO	15	An island of the Philippines.
KCAL	40	Abbreviation of kilocalorie.
KERF	35	The act of cutting or carving something; a stroke or slice.
KINDERGARTENERS	40	plural of kindergartener
KRAAL	5	a pen for livestock in southern Africa
KRAITS	44	plural of krait
LARDNER	35	United States humorist and writer of satirical short stories (1885-1933)
LINAC	40	ions are accelerated along a linear path by voltage differences on electrodes along the path
LITTLER	41	small or little relative to something else
LITTLES	41	plural of little
LXIII	38	being three more than sixty
LXIV	38	being four more than sixty
LXVI	38	being six more than sixty
LXVII	38	being seven more than sixty
LYELL	24	A surname.
MALM	20	A soft, crumbly, chalky, grayish limestone.
MASSIFS	40	plural of massif
MEETER	40	a person who is present and participates in a meeting
MEETERS	40	plural of meeter
MENISCI	40	plural of meniscus
MENT	39	simple past and past participle of meng
MICR	25	Initialism of magnetic ink character recognition.
MULT	20	Abbreviation of multiply.
NAGURSKI	35	A surname.
NAPTIMES	43	plural of naptime
NARA	35	Alternative form of naras.
NESSES	40	plural of ness
NFLD	25	Abbreviation of Newfoundland and Labrador: a province of Canada.
NIGGARD	5	a selfish person who is unwilling to give or spend
NINCOM	25	A fool; a nincompoop.
NYAYA	25	One of the six orthodox or astika schools of Hindu philosophy — specifically the school of logic.
ODELET	40	A little or short ode.
OMBER	30	Alternative spelling of ombre.
ORAD	10	toward the mouth or oral region
OREGANOS	40	plural of oregano
ORLE	35	A bordure that runs around the outline of a shield without touching the edge.
OSEE	5	Synonym of Hosea (“Biblical prophet”).
OUTGAS	35	To release (gaseous substances) into the air, especially of a polymer material as it is aged or heated.
OXALIC	40	of or derived from oxalic acid
PALEFACE	10	(slang) a derogatory term for a white person (supposedly used by North American Indians)
PALI	30	A Middle Indo-Aryan language of north India, closely related to Sanskrit; the sacred language of Theravāda Buddhism.
PARSIISM	40	the faith of a Zoroastrian sect in India
PELFS	25	plural of pelf
PEWTERS	25	plural of pewter
PIERSALL	44	A surname.
PLATS	25	plural of plat
PONIARD	35	stab with a poniard
PONIARDS	35	plural of poniard
PRECOOLS	42	third-person singular simple present indicative of precool
PROA	20	A sailing vessel found in the waters of Micronesia and Indonesia; it has a single, large outrigger and a triangular sail.
RAPE	0	the crime of forcing a person to submit to sexual intercourse against his or her will
REIT	35	sedge; seaweed
RHETOR	35	A rhetorician.
RINGLARDNER	22	United States humorist and writer of satirical short stories (1885-1933)
SARK	35	One of the Channel Islands; notable inter alia for its local government containing one of the last vestiges of feudalism in Europe.
SCAPA	30	Ellipsis of Scapa Flow.
SCARNE	40	A surname.
SCENARIST	40	a writer of screenplays
SCENDS	42	plural of scend
SEATROUT	35	silvery marine variety of brown trout that migrates to fresh water to spawn
SEGALS	40	plural of Segal
SERAGLIO	40	living quarters reserved for wives and concubines and female relatives in a Muslim household
SERAGLIOS	40	plural of seraglio
SETT	30	rectangular paving stone with curved top; once used to make roads
SHANG	42	the imperial dynasty ruling China from about the 18th to the 12th centuries BC
SHERD	25	a broken piece of a brittle artifact
SHERMANS	40	plural of Sherman
SLOVEN	10	a coarse obnoxious person
SLOVENS	10	plural of sloven
SMTP	30	Initialism of Simple Mail Transfer Protocol, a de-facto standard for email transmission.
STAEL	29	French romantic writer (1766-1817)
STIRPS	37	A branch of a family.
STROPHES	40	plural of strophe
STRYKER	42	Alternative spelling of Stryker (emergency stretcher).
SUCHOW	31	Alternative form of Suzhou, Jiangsu.
TALA	30	the basic unit of money in Western Samoa
TCHR	10	Abbreviation of teacher.
TESTATRIX	10	a female testator
TESTINGS	44	plural of testing
THATCHERS	40	plural of thatcher
THERMS	34	plural of therm
TRANNIE	0	Alternative spelling of tranny (“mechanical transmission”).
TRANNY	0	A transgender person, especially a trans woman, or (especially historically) anyone who cross-dresses, especially MTF: a transvestite, drag queen, transgender person, etc.
TRANSKEI	40	A bantustan and nominal parliamentary democracy (capital Umtata) in southeastern South Africa.
